gokv_task_id;gokv_tasktype;gokv_ordered_date;mitglied_kvnr;mitglied_name;mitglied_vorname;mitglied_titel;mitglied_vswort;mitglied_zswort;mitglied_gebdat
5C4789E8526B11E78DEF549CF4B14D54;eka;16.06.2017;N100032336;CINEN UEZBEKOR;Abdalbary;;;;21.09.1972
5C4789E9526B11E78DEF549CF4B14D54;eka;16.06.2017;U101495004;WÄCHK-MIERGEN;Ural;;;;20.07.1966
5C4789EA526B11E78DEF549CF4B14D54;eka;16.06.2017;W101352587;Tzomuärtos;Irmak;;;;10.09.1983
5C47B0F0526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100163392;Hurecik;Jens Ingo;;;;25.09.1995
5C47B0F1526B11E78DEF549CF4B14D54;eka;16.06.2017;R101796185;GÄTSMOIDL;Luisa-Marie;;;;20.04.1971
5C47B0F2526B11E78DEF549CF4B14D54;eka;16.06.2017;L100510147;Rerdoin;Luisa-Marie;;;;26.01.1966
5C47B0F3526B11E78DEF549CF4B14D54;eka;16.06.2017;W101431609;Bätzi;Andranik Michael;;;;01.10.1979
5C47B0F4526B11E78DEF549CF4B14D54;eka;16.06.2017;Q100652961;MKENIA;Claudia Mihaela;;;;28.02.1989
5C47B0F5526B11E78DEF549CF4B14D54;eka;16.06.2017;C101766154;Eppend;Bianca-Ioana;;;;14.10.1974
5C47B0F6526B11E78DEF549CF4B14D54;eka;16.06.2017;N101057557;Burgosz;Sebastian Johannes;;;;23.05.1952
5C47B0F7526B11E78DEF549CF4B14D54;eka;16.06.2017;P101034399;Höontin;Henrike Alicia;;;;24.10.1970
5C47B0F8526B11E78DEF549CF4B14D54;eka;16.06.2017;T101426514;Bepck O;Hubertus Kurt-Richard;;;;26.08.1962
5C47B0F9526B11E78DEF549CF4B14D54;eka;16.06.2017;K100648960;Gibheon;Lina Fiona;;;;22.02.1938
5C47B0FA526B11E78DEF549CF4B14D54;eka;16.06.2017;G101217704;GRUBISSEN;Christiane Margot;;;;11.01.1973
5C47D800526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101657632;Täliw;Bärenhart Peter;;;;15.12.1966
5C47D801526B11E78DEF549CF4B14D54;eka;16.06.2017;1121820009;Pflege;Beihilfe;;;;10.10.1975
5C47D802526B11E78DEF549CF4B14D54;eka;16.06.2017;F101319304;Cholds;Kilian Michael;;;;13.07.1991
5C47D803526B11E78DEF549CF4B14D54;eka;16.06.2017;K101228743;SRRERLOPP;Nastassia;;;;15.03.1973
5C47D804526B11E78DEF549CF4B14D54;eka;16.06.2017;J101432667;MIÄRREN;Hanns;;;;16.07.1988
5C47D805526B11E78DEF549CF4B14D54;eka;16.06.2017;R100622515;METTINN-KLAÄN;Jessy Manuela;;;;29.02.1976
5C47D806526B11E78DEF549CF4B14D54;eka;16.06.2017;1122109009;Ikk;Test;;;;03.03.1983
5C47D807526B11E78DEF549CF4B14D54;eka;16.06.2017;A101886343;Gress;Hieu Minh;;;;01.10.1959
5C47D808526B11E78DEF549CF4B14D54;eka;16.06.2017;A100221900;CILMMEL;Lara Franziska;;;;18.04.1965
5C47D809526B11E78DEF549CF4B14D54;eka;16.06.2017;C101224115;JENAS;Julian Alessandro;;van;;19.11.1970
5C47D80A526B11E78DEF549CF4B14D54;eka;16.06.2017;1122211004;Differenzabrechnung;Master;;;;01.01.1980
5C47D80B526B11E78DEF549CF4B14D54;eka;16.06.2017;J100971861;MOCHECHIS;Sabine Claudia;;;;29.11.1950
5C47FF10526B11E78DEF549CF4B14D54;eka;16.06.2017;1121791004;Super;Man;;;;25.04.1969
5C47FF11526B11E78DEF549CF4B14D54;eka;16.06.2017;1121737007;Test-FRW;Tobias;Prof. Dr. Dr.;von und zu;Truchsess;24.07.1981
5C47FF12526B11E78DEF549CF4B14D54;eka;16.06.2017;1122065007;kmeins;zwei;;;;01.01.2000
5C47FF13526B11E78DEF549CF4B14D54;eka;16.06.2017;1122103003;Zorro;Ben;;;;10.03.1987
5C47FF14526B11E78DEF549CF4B14D54;eka;16.06.2017;B101550329;Mädrkeoc;Lena Stefanie;;;;05.11.1975
5C47FF15526B11E78DEF549CF4B14D54;eka;16.06.2017;1121865003;Bescheid;Gunter;;;;16.05.1965
5C47FF16526B11E78DEF549CF4B14D54;eka;16.06.2017;K101175637;Kogli;Frauke-Maria;;;;10.05.1930
5C47FF17526B11E78DEF549CF4B14D54;eka;16.06.2017;F995584015;Faller;Dieter;;;;14.08.1978
5C47FF18526B11E78DEF549CF4B14D54;eka;16.06.2017;1122222007;Keine;Pv;;;;12.05.1965
5C47FF19526B11E78DEF549CF4B14D54;eka;16.06.2017;E100377683;WEÄMBS;Liliana Mariella;;;;16.04.1964
5C47FF1A526B11E78DEF549CF4B14D54;eka;16.06.2017;I100846321;ENTHUNOSII;Robert L.;;;;25.02.1967
5C482620526B11E78DEF549CF4B14D54;eka;16.06.2017;F101405218;Demasrrki;Dia Sharat;;;;03.01.1974
5C482621526B11E78DEF549CF4B14D54;eka;16.06.2017;1121758003;Pflege;Stufe;;;;10.10.1975
5C482622526B11E78DEF549CF4B14D54;eka;16.06.2017;F995584027;Faller;Thomas;;;;14.08.1978
5C482623526B11E78DEF549CF4B14D54;eka;16.06.2017;1122223008;Beitragsfreiheit;Teilweise;;;;12.05.1965
